source,source_id,cpu,gpu,ram_gb,ram_type,storage_gb,storage_type,condition,brand,system_age_years,asking_price,sold_price,cpu_score,gpu_score,condition_score
synthetic_demo,demo-00296,Intel Core i9-13900K,AMD Radeon RX 7900 XTX,64,DDR4,512,NVMe SSD,fair,custom,0.0,1351.77,1412.96,95.0,92.0,0.72
synthetic_demo,demo-00297,AMD Ryzen 7 7800X3D,AMD Radeon RX 7900 XT,16,DDR5,512,NVMe SSD,good,MSI,1.9,1715.16,1643.1,96.0,84.0,0.84
synthetic_demo,demo-00298,Intel Core i9-13900K,NVIDIA GeForce RTX 4090,32,DDR5,2048,NVMe SSD,good,HP,2.3,2087.08,2146.32,95.0,100.0,0.84
synthetic_demo,demo-00299,Intel Core i7-12700K,NVIDIA GeForce RTX 4060 Ti,32,DDR5,2048,NVMe SSD,good,ASUS,1.3,1555.62,1754.91,76.0,62.0,0.84
synthetic_demo,demo-00300,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR4,1024,NVMe SSD,excellent,custom,3.5,1583.45,1544.44,88.0,84.0,0.9
synthetic_demo,demo-00301,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4090,64,DDR4,1024,SATA SSD,like_new,HP,5.5,1841.81,1478.14,88.0,100.0,0.95
synthetic_demo,demo-00302,Intel Core i5-12400,AMD Radeon RX 6800 XT,32,DDR4,512,NVMe SSD,like_new,Lenovo,2.4,1287.28,1229.51,56.0,69.0,0.95
synthetic_demo,demo-00303,Intel Core i9-13900K,AMD Radeon RX 7900 XTX,8,DDR4,1024,NVMe SSD,like_new,HP,1.0,1991.52,1844.5,95.0,92.0,0.95
synthetic_demo,demo-00304,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070,16,DDR5,1024,NVMe SSD,excellent,Dell,3.7,1522.8,1337.26,78.0,72.0,0.9
synthetic_demo,demo-00305,Intel Core i5-13600K,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,4096,NVMe SSD,good,HP,4.8,2038.64,1865.28,79.0,84.0,0.84
synthetic_demo,demo-00306,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070,32,DDR5,4096,NVMe SSD,good,Dell,5.1,1250.97,1240.79,96.0,72.0,0.84
synthetic_demo,demo-00307,Intel Core i5-14600K,NVIDIA GeForce RTX 3060,32,DDR5,2048,NVMe SSD,excellent,Lenovo,1.3,1590.67,1618.41,84.0,48.0,0.9
synthetic_demo,demo-00308,AMD Ryzen 7 5800X,AMD Radeon RX 7700 XT,32,DDR5,4096,NVMe SSD,good,HP,2.5,2045.45,1999.41,70.0,64.0,0.84
synthetic_demo,demo-00309,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3060,32,DDR5,2048,NVMe SSD,fair,Alienware,3.5,1154.1,1101.69,74.0,48.0,0.72
synthetic_demo,demo-00310,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,32,DDR5,1024,NVMe SSD,excellent,MSI,2.8,1760.12,1521.9,56.0,62.0,0.9
synthetic_demo,demo-00311,Intel Core i9-14900K,NVIDIA GeForce RTX 4070 Ti SUPER,64,DDR5,2048,NVMe SSD,good,Alienware,5.6,1774.79,1614.98,100.0,84.0,0.84
synthetic_demo,demo-00312,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4070,32,DDR4,2048,NVMe SSD,good,Lenovo,0.8,1788.49,1577.11,58.0,72.0,0.84
synthetic_demo,demo-00313,Intel Core i7-13700K,AMD Radeon RX 6800 XT,32,DDR5,2048,NVMe SSD,good,Dell,4.3,1633.89,1447.66,87.0,69.0,0.84
synthetic_demo,demo-00314,Intel Core i5-12400,Intel Arc A770,32,DDR4,512,NVMe SSD,excellent,ASUS,3.6,1367.69,1279.49,56.0,48.0,0.9
synthetic_demo,demo-00315,AMD Ryzen 9 7950X,AMD Radeon RX 6700 XT,128,DDR5,2048,NVMe SSD,fair,HP,2.2,1210.71,1620.89,95.0,57.0,0.72
synthetic_demo,demo-00316,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4090,16,DDR5,1024,NVMe SSD,good,Alienware,3.5,953.36,1098.78,96.0,100.0,0.84
synthetic_demo,demo-00317,Intel Core i5-14600K,NVIDIA GeForce RTX 2080,32,DDR5,2048,NVMe SSD,excellent,custom,3.6,1306.76,1414.62,84.0,44.0,0.9
synthetic_demo,demo-00318,Intel Core i5-13600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,2048,NVMe SSD,good,Dell,1.6,1993.33,2010.23,79.0,80.0,0.84
synthetic_demo,demo-00319,Intel Core i9-14900K,NVIDIA GeForce RTX 3060,32,DDR5,1024,NVMe SSD,good,ASUS,6.6,1130.17,1045.68,100.0,48.0,0.84
synthetic_demo,demo-00320,Intel Core i5-14600K,NVIDIA GeForce RTX 3060,16,DDR5,512,SATA SSD,excellent,custom,5.5,917.94,976.78,84.0,48.0,0.9
synthetic_demo,demo-00321,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 3090,32,DDR5,1024,NVMe SSD,good,MSI,2.6,1482.05,1640.3,78.0,82.0,0.84
synthetic_demo,demo-00322,Intel Core i7-13700K,Intel Arc A750,16,DDR5,2048,SATA SSD,good,Alienware,2.4,1336.71,1180.38,87.0,43.0,0.84
synthetic_demo,demo-00323,Intel Core i5-14600K,AMD Radeon RX 6700 XT,32,DDR5,256,NVMe SSD,good,MSI,2.9,1329.1,1291.16,84.0,57.0,0.84
synthetic_demo,demo-00324,AMD Ryzen 9 7900X,AMD Radeon RX 6700 XT,16,DDR5,2048,NVMe SSD,good,Dell,3.2,1382.65,1470.86,88.0,57.0,0.84
synthetic_demo,demo-00325,Intel Core i5-13600K,AMD Radeon RX 7600,64,DDR5,1024,NVMe SSD,like_new,Dell,1.0,1901.25,1903.6,79.0,50.0,0.95
synthetic_demo,demo-00326,Intel Core i5-14600K,Intel Arc A770,16,DDR4,2048,NVMe SSD,excellent,Alienware,0.4,1829.24,1683.86,84.0,48.0,0.9
synthetic_demo,demo-00327,Intel Core i9-14900K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,2048,NVMe SSD,like_new,HP,0.2,2517.03,2260.35,100.0,80.0,0.95
synthetic_demo,demo-00328,Intel Core i7-12700K,NVIDIA GeForce RTX 4060 Ti,32,DDR4,1024,NVMe SSD,good,Alienware,3.4,1252.77,1392.63,76.0,62.0,0.84
synthetic_demo,demo-00329,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 3060,64,DDR4,1024,NVMe SSD,like_new,HP,3.4,1307.2,1318.11,78.0,48.0,0.95
synthetic_demo,demo-00330,Intel Core i5-12400,AMD Radeon RX 7600,32,DDR5,1024,NVMe SSD,good,HP,4.3,1537.97,1261.21,56.0,50.0,0.84
synthetic_demo,demo-00331,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,2048,SATA SSD,excellent,Dell,5.0,1550.53,1441.99,78.0,84.0,0.9
synthetic_demo,demo-00332,AMD Ryzen 7 5800X3D,AMD Radeon RX 7800 XT,32,DDR5,2048,NVMe SSD,good,Dell,4.1,1534.89,1457.53,78.0,73.0,0.84
synthetic_demo,demo-00333,Intel Core i5-12400,NVIDIA GeForce RTX 2080,32,DDR5,2048,NVMe SSD,fair,custom,4.2,909.33,940.29,56.0,44.0,0.72
synthetic_demo,demo-00334,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3070,64,DDR5,512,NVMe SSD,good,HP,2.1,1608.09,1545.79,74.0,60.0,0.84
synthetic_demo,demo-00335,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3090,16,DDR5,2048,NVMe SSD,good,HP,3.4,1728.76,1724.42,96.0,82.0,0.84
synthetic_demo,demo-00336,AMD Ryzen 7 5800X3D,Intel Arc A770,16,DDR5,1024,SATA SSD,excellent,Dell,4.1,1046.27,1141.57,78.0,48.0,0.9
synthetic_demo,demo-00337,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,32,DDR5,2048,NVMe SSD,fair,Lenovo,5.3,812.85,929.52,56.0,62.0,0.72
synthetic_demo,demo-00338,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070,64,DDR5,2048,NVMe SSD,like_new,MSI,1.0,2137.52,2045.05,96.0,72.0,0.95
synthetic_demo,demo-00339,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3090,16,DDR5,1024,NVMe SSD,excellent,Alienware,2.3,1878.84,1704.98,82.0,82.0,0.9
synthetic_demo,demo-00340,AMD Ryzen 5 5600X,Intel Arc A750,32,DDR4,1024,NVMe SSD,good,ASUS,3.4,1194.47,1104.98,58.0,43.0,0.84
synthetic_demo,demo-00341,Intel Core i7-14700K,AMD Radeon RX 7800 XT,64,DDR5,1024,NVMe SSD,good,ASUS,3.8,1235.64,1231.26,93.0,73.0,0.84
synthetic_demo,demo-00342,Intel Core i5-14600K,Intel Arc A750,32,DDR5,1024,NVMe SSD,excellent,HP,0.0,1609.61,1548.39,84.0,43.0,0.9
synthetic_demo,demo-00343,AMD Ryzen 7 5800X,AMD Radeon RX 7700 XT,16,DDR5,2048,NVMe SSD,like_new,MSI,4.6,1761.52,1661.38,70.0,64.0,0.95
synthetic_demo,demo-00344,Intel Core i5-13600K,NVIDIA GeForce RTX 3060,64,DDR5,2048,NVMe SSD,good,custom,1.9,1573.07,1593.45,79.0,48.0,0.84
synthetic_demo,demo-00345,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4060 Ti,32,DDR4,256,HDD,fair,ASUS,2.8,1146.44,1164.82,96.0,62.0,0.72
synthetic_demo,demo-00346,Intel Core i9-14900K,NVIDIA GeForce RTX 4060 Ti,64,DDR5,2048,NVMe SSD,like_new,ASUS,4.2,1768.6,1872.49,100.0,62.0,0.95
synthetic_demo,demo-00347,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4080,32,DDR5,1024,NVMe SSD,good,ASUS,4.5,1706.14,1624.6,78.0,90.0,0.84
synthetic_demo,demo-00348,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4090,16,DDR5,512,NVMe SSD,good,custom,1.5,1670.4,1693.71,96.0,100.0,0.84
synthetic_demo,demo-00349,Intel Core i9-13900K,NVIDIA GeForce RTX 4070 Ti,128,DDR5,1024,SATA SSD,excellent,ASUS,3.7,1842.3,1699.93,95.0,80.0,0.9
synthetic_demo,demo-00350,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070 Ti,32,DDR5,2048,NVMe SSD,good,Alienware,0.7,2071.87,1971.4,96.0,80.0,0.84
synthetic_demo,demo-00351,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,256,NVMe SSD,good,ASUS,7.0,1142.83,962.62,82.0,84.0,0.84
synthetic_demo,demo-00352,AMD Ryzen 7 7700X,AMD Radeon RX 7900 XT,32,DDR5,1024,NVMe SSD,like_new,custom,3.1,1936.59,1841.16,82.0,84.0,0.95
synthetic_demo,demo-00353,Intel Core i7-13700K,NVIDIA GeForce RTX 2080,64,DDR5,1024,NVMe SSD,like_new,Lenovo,3.6,1661.5,1401.63,87.0,44.0,0.95
synthetic_demo,demo-00354,Intel Core i9-14900K,NVIDIA GeForce RTX 4090,64,DDR5,2048,NVMe SSD,good,ASUS,2.0,2337.81,2396.37,100.0,100.0,0.84
synthetic_demo,demo-00355,Intel Core i7-13700K,NVIDIA GeForce RTX 3070,32,DDR4,2048,NVMe SSD,like_new,HP,2.7,1543.16,1421.6,87.0,60.0,0.95
synthetic_demo,demo-00356,AMD Ryzen 9 7900X,AMD Radeon RX 7600,64,DDR5,256,NVMe SSD,excellent,MSI,5.3,1254.46,1229.49,88.0,50.0,0.9
synthetic_demo,demo-00357,Intel Core i7-12700K,NVIDIA GeForce RTX 2080,32,DDR5,1024,HDD,new,Lenovo,0.9,1203.4,1366.39,76.0,44.0,1.0
synthetic_demo,demo-00358,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4090,16,DDR5,512,NVMe SSD,good,ASUS,1.2,2299.02,1961.78,88.0,100.0,0.84
synthetic_demo,demo-00359,Intel Core i5-12600K,AMD Radeon RX 7900 XT,32,DDR4,1024,NVMe SSD,excellent,Lenovo,7.6,1183.71,1000.15,68.0,84.0,0.9
synthetic_demo,demo-00360,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4070,32,DDR4,1024,NVMe SSD,good,MSI,3.2,1476.37,1362.9,70.0,72.0,0.84
synthetic_demo,demo-00361,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 4080,16,DDR4,2048,NVMe SSD,good,Dell,2.9,1598.67,1600.0,74.0,90.0,0.84
synthetic_demo,demo-00362,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070 Ti,8,DDR5,512,NVMe SSD,excellent,Lenovo,0.4,1653.19,1495.66,78.0,80.0,0.9
synthetic_demo,demo-00363,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060 Ti,32,DDR5,2048,NVMe SSD,like_new,custom,2.3,1588.95,1526.59,58.0,62.0,0.95
synthetic_demo,demo-00364,Intel Core i9-13900K,AMD Radeon RX 7900 XT,16,DDR5,512,NVMe SSD,new,HP,4.2,1665.64,1709.41,95.0,84.0,1.0
synthetic_demo,demo-00365,Intel Core i5-12600K,NVIDIA GeForce RTX 2080,16,DDR4,2048,NVMe SSD,excellent,custom,4.9,1376.17,1263.17,68.0,44.0,0.9
synthetic_demo,demo-00366,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3090,32,DDR4,256,NVMe SSD,good,HP,4.5,1731.09,1501.36,96.0,82.0,0.84
synthetic_demo,demo-00367,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4060 Ti,64,DDR5,2048,NVMe SSD,good,HP,3.8,1710.7,1566.62,82.0,62.0,0.84
synthetic_demo,demo-00368,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3060,16,DDR5,2048,NVMe SSD,new,Dell,0.9,1653.24,1827.96,74.0,48.0,1.0
synthetic_demo,demo-00369,AMD Ryzen 7 7800X3D,AMD Radeon RX 7600,32,DDR5,512,NVMe SSD,new,HP,1.4,2119.84,1885.94,96.0,50.0,1.0
synthetic_demo,demo-00370,AMD Ryzen 9 7900X,AMD Radeon RX 7800 XT,64,DDR5,2048,SATA SSD,good,Dell,5.3,1212.6,1311.24,88.0,73.0,0.84
synthetic_demo,demo-00371,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3070,32,DDR4,1024,NVMe SSD,good,HP,2.4,1355.91,1293.94,70.0,60.0,0.84
synthetic_demo,demo-00372,AMD Ryzen 7 5800X,AMD Radeon RX 6800 XT,64,DDR4,1024,NVMe SSD,new,Lenovo,4.7,1533.49,1426.23,70.0,69.0,1.0
synthetic_demo,demo-00373,Intel Core i7-14700K,Intel Arc A750,64,DDR4,2048,NVMe SSD,excellent,ASUS,1.1,1842.07,1770.69,93.0,43.0,0.9
synthetic_demo,demo-00374,Intel Core i9-14900K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,4096,HDD,fair,Alienware,1.5,1648.06,1613.24,100.0,80.0,0.72
synthetic_demo,demo-00375,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR5,1024,NVMe SSD,excellent,ASUS,2.3,2047.99,1988.04,58.0,84.0,0.9
synthetic_demo,demo-00376,AMD Ryzen 9 7900X,AMD Radeon RX 6700 XT,16,DDR4,512,NVMe SSD,new,ASUS,2.4,1136.61,1195.71,88.0,57.0,1.0
synthetic_demo,demo-00377,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3090,16,DDR5,2048,NVMe SSD,good,Dell,2.4,1827.39,1551.04,82.0,82.0,0.84
synthetic_demo,demo-00378,Intel Core i5-14600K,NVIDIA GeForce RTX 3080,16,DDR5,4096,NVMe SSD,like_new,custom,2.5,2340.32,2237.03,84.0,72.0,0.95
synthetic_demo,demo-00379,AMD Ryzen 7 5800X3D,AMD Radeon RX 7800 XT,32,DDR5,1024,HDD,excellent,Dell,2.9,1455.9,1399.39,78.0,73.0,0.9
synthetic_demo,demo-00380,Intel Core i5-14600K,NVIDIA GeForce RTX 3080,64,DDR5,512,NVMe SSD,good,custom,5.7,763.37,908.94,84.0,72.0,0.84
synthetic_demo,demo-00381,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3060,16,DDR5,2048,NVMe SSD,new,Dell,1.9,1765.29,1591.77,70.0,48.0,1.0
synthetic_demo,demo-00382,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060 Ti,8,DDR5,1024,NVMe SSD,good,custom,3.6,1270.15,1112.31,58.0,62.0,0.84
synthetic_demo,demo-00383,Intel Core i5-14600K,NVIDIA GeForce RTX 4070 Ti,64,DDR5,512,NVMe SSD,fair,Alienware,4.6,1468.98,1292.81,84.0,80.0,0.72
synthetic_demo,demo-00384,AMD Ryzen 7 5800X,AMD Radeon RX 7900 XTX,32,DDR4,2048,NVMe SSD,excellent,MSI,3.3,1852.05,1668.84,70.0,92.0,0.9
synthetic_demo,demo-00385,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4090,128,DDR5,1024,NVMe SSD,like_new,MSI,3.0,2789.56,2349.51,88.0,100.0,0.95
synthetic_demo,demo-00386,Intel Core i9-13900K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,1024,NVMe SSD,good,HP,0.0,1463.91,1588.97,95.0,80.0,0.84
synthetic_demo,demo-00387,Intel Core i5-13600K,NVIDIA GeForce RTX 4090,32,DDR5,1024,NVMe SSD,excellent,HP,2.2,1674.34,1882.83,79.0,100.0,0.9
synthetic_demo,demo-00388,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4080,32,DDR5,1024,NVMe SSD,good,HP,1.1,2158.58,1678.86,82.0,90.0,0.84
synthetic_demo,demo-00389,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR5,512,NVMe SSD,good,ASUS,5.9,1233.46,1228.98,95.0,84.0,0.84
synthetic_demo,demo-00390,Intel Core i5-12400,NVIDIA GeForce RTX 4090,128,DDR5,2048,NVMe SSD,good,Dell,0.8,1935.73,1882.43,56.0,100.0,0.84
synthetic_demo,demo-00391,Intel Core i5-12600K,NVIDIA GeForce RTX 3060,32,DDR5,1024,NVMe SSD,new,MSI,1.1,1463.09,1662.64,68.0,48.0,1.0
synthetic_demo,demo-00392,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4080,64,DDR5,1024,NVMe SSD,fair,Alienware,1.5,1743.76,1619.66,58.0,90.0,0.72
synthetic_demo,demo-00393,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3090,32,DDR4,1024,NVMe SSD,fair,Lenovo,3.5,1210.82,1075.84,96.0,82.0,0.72
synthetic_demo,demo-00394,Intel Core i7-13700K,NVIDIA GeForce RTX 2080,64,DDR5,4096,NVMe SSD,excellent,ASUS,1.4,2160.49,2079.52,87.0,44.0,0.9
synthetic_demo,demo-00395,Intel Core i7-14700K,AMD Radeon RX 6700 XT,8,DDR4,2048,NVMe SSD,like_new,MSI,0.5,1892.03,1757.52,93.0,57.0,0.95
synthetic_demo,demo-00396,Intel Core i5-13600K,AMD Radeon RX 6800 XT,32,DDR5,1024,NVMe SSD,excellent,Lenovo,3.8,1698.49,1423.5,79.0,69.0,0.9
synthetic_demo,demo-00397,Intel Core i5-13600K,NVIDIA GeForce RTX 4090,32,DDR5,1024,NVMe SSD,fair,MSI,4.5,1484.73,1331.58,79.0,100.0,0.72
synthetic_demo,demo-00398,Intel Core i9-13900K,NVIDIA GeForce RTX 4080,8,DDR4,1024,NVMe SSD,good,custom,6.1,1377.02,1501.33,95.0,90.0,0.84
synthetic_demo,demo-00399,Intel Core i7-14700K,AMD Radeon RX 7900 XTX,32,DDR5,1024,HDD,good,HP,1.2,1851.91,1982.41,93.0,92.0,0.84
synthetic_demo,demo-00400,Intel Core i5-13600K,Intel Arc A750,32,DDR5,2048,NVMe SSD,good,Dell,0.6,1516.58,1401.62,79.0,43.0,0.84
synthetic_demo,demo-00401,AMD Ryzen 5 7600X,AMD Radeon RX 6700 XT,64,DDR5,1024,SATA SSD,good,ASUS,2.6,1263.47,1299.09,74.0,57.0,0.84
synthetic_demo,demo-00402,Intel Core i7-13700K,AMD Radeon RX 6700 XT,8,DDR4,1024,NVMe SSD,like_new,HP,1.6,1700.18,1340.66,87.0,57.0,0.95
synthetic_demo,demo-00403,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3060,64,DDR4,1024,NVMe SSD,fair,MSI,3.3,1216.35,1227.28,82.0,48.0,0.72
synthetic_demo,demo-00404,Intel Core i9-13900K,AMD Radeon RX 7800 XT,8,DDR5,1024,NVMe SSD,good,ASUS,2.5,1123.12,1449.51,95.0,73.0,0.84
synthetic_demo,demo-00405,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4080,32,DDR5,2048,NVMe SSD,excellent,Lenovo,0.5,1519.55,1864.43,100.0,90.0,0.9
synthetic_demo,demo-00406,Intel Core i7-13700K,NVIDIA GeForce RTX 4070 Ti,64,DDR5,2048,NVMe SSD,excellent,HP,0.8,2480.73,2395.56,87.0,80.0,0.9
synthetic_demo,demo-00407,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4080,32,DDR4,1024,NVMe SSD,good,Alienware,5.0,1661.92,1486.17,88.0,90.0,0.84
synthetic_demo,demo-00408,AMD Ryzen 9 7900X,AMD Radeon RX 6800 XT,64,DDR5,4096,HDD,good,ASUS,1.3,2266.14,2036.3,88.0,69.0,0.84
synthetic_demo,demo-00409,AMD Ryzen 9 7950X3D,AMD Radeon RX 7900 XT,64,DDR4,1024,SATA SSD,excellent,Alienware,1.8,2182.55,1990.25,100.0,84.0,0.9
synthetic_demo,demo-00410,Intel Core i7-12700K,AMD Radeon RX 6800 XT,32,DDR5,2048,NVMe SSD,excellent,custom,1.9,1415.41,1535.84,76.0,69.0,0.9
synthetic_demo,demo-00411,Intel Core i7-13700K,AMD Radeon RX 6700 XT,32,DDR5,1024,SATA SSD,like_new,MSI,2.9,1496.11,1557.24,87.0,57.0,0.95
synthetic_demo,demo-00412,Intel Core i5-13600K,NVIDIA GeForce RTX 4060,16,DDR5,1024,HDD,good,custom,2.8,1306.18,1185.47,79.0,54.0,0.84
synthetic_demo,demo-00413,Intel Core i9-14900K,AMD Radeon RX 7900 XTX,32,DDR5,2048,NVMe SSD,excellent,Dell,5.4,1734.91,1845.9,100.0,92.0,0.9
synthetic_demo,demo-00414,Intel Core i7-13700K,NVIDIA GeForce RTX 2080,16,DDR5,512,NVMe SSD,good,Lenovo,5.7,987.75,863.05,87.0,44.0,0.84
synthetic_demo,demo-00415,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070,64,DDR5,2048,NVMe SSD,good,MSI,2.9,1457.92,1696.78,95.0,72.0,0.84
synthetic_demo,demo-00416,AMD Ryzen 5 7600X,AMD Radeon RX 6800 XT,16,DDR5,1024,HDD,good,HP,2.5,1167.46,1027.04,74.0,69.0,0.84
synthetic_demo,demo-00417,AMD Ryzen 5 7600X,AMD Radeon RX 7700 XT,32,DDR4,1024,NVMe SSD,fair,MSI,5.4,929.65,868.67,74.0,64.0,0.72
synthetic_demo,demo-00418,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4070 Ti,64,DDR4,1024,HDD,good,Alienware,1.6,1672.3,1496.53,82.0,80.0,0.84
synthetic_demo,demo-00419,AMD Ryzen 9 7950X,AMD Radeon RX 7900 XT,16,DDR5,2048,NVMe SSD,like_new,Lenovo,2.7,2231.74,2250.24,95.0,84.0,0.95
synthetic_demo,demo-00420,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3060,64,DDR4,2048,SATA SSD,good,Lenovo,4.5,1198.68,1070.66,58.0,48.0,0.84
synthetic_demo,demo-00421,Intel Core i9-13900K,NVIDIA GeForce RTX 3080,32,DDR5,2048,NVMe SSD,good,MSI,2.0,1819.47,1769.14,95.0,72.0,0.84
synthetic_demo,demo-00422,Intel Core i7-12700K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,512,NVMe SSD,fair,custom,1.4,1649.55,1492.77,76.0,80.0,0.72
synthetic_demo,demo-00423,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3070,64,DDR5,2048,NVMe SSD,good,Lenovo,3.8,2073.52,1749.91,96.0,60.0,0.84
synthetic_demo,demo-00424,Intel Core i5-13600K,NVIDIA GeForce RTX 4080,16,DDR5,1024,NVMe SSD,excellent,HP,2.2,1799.77,1840.93,79.0,90.0,0.9
synthetic_demo,demo-00425,Intel Core i9-13900K,NVIDIA GeForce RTX 3090,16,DDR5,1024,NVMe SSD,excellent,MSI,2.8,1990.26,1655.78,95.0,82.0,0.9
synthetic_demo,demo-00426,Intel Core i9-14900K,NVIDIA GeForce RTX 3070,16,DDR5,1024,SATA SSD,good,Alienware,3.4,1489.71,1284.94,100.0,60.0,0.84
synthetic_demo,demo-00427,Intel Core i9-14900K,AMD Radeon RX 7800 XT,64,DDR5,1024,NVMe SSD,like_new,HP,0.0,2014.06,1798.94,100.0,73.0,0.95
synthetic_demo,demo-00428,AMD Ryzen 7 5800X,AMD Radeon RX 7900 XT,32,DDR5,2048,NVMe SSD,good,Alienware,2.9,1579.11,1740.34,70.0,84.0,0.84
synthetic_demo,demo-00429,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3070,32,DDR4,1024,NVMe SSD,good,Alienware,2.8,1890.42,1684.23,88.0,60.0,0.84
synthetic_demo,demo-00430,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 3090,8,DDR5,512,NVMe SSD,excellent,HP,3.1,1514.32,1513.5,95.0,82.0,0.9
synthetic_demo,demo-00431,Intel Core i5-12600K,AMD Radeon RX 7900 XTX,32,DDR4,512,NVMe SSD,good,HP,0.0,2034.04,1808.76,68.0,92.0,0.84
synthetic_demo,demo-00432,AMD Ryzen 7 5800X3D,AMD Radeon RX 7700 XT,32,DDR5,1024,NVMe SSD,good,ASUS,0.1,1476.7,1597.72,78.0,64.0,0.84
synthetic_demo,demo-00433,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3070,8,DDR4,512,NVMe SSD,good,ASUS,1.2,1166.14,1402.35,88.0,60.0,0.84
synthetic_demo,demo-00434,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3080,32,DDR4,1024,NVMe SSD,like_new,Alienware,3.8,1649.83,1625.63,70.0,72.0,0.95
synthetic_demo,demo-00435,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3090,16,DDR5,2048,HDD,good,HP,0.0,1914.96,1646.16,100.0,82.0,0.84
synthetic_demo,demo-00436,Intel Core i7-13700K,NVIDIA GeForce RTX 2080,32,DDR5,1024,NVMe SSD,good,Lenovo,0.0,1299.36,1409.28,87.0,44.0,0.84
synthetic_demo,demo-00437,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4090,32,DDR5,2048,NVMe SSD,good,Dell,4.2,1732.18,1603.28,96.0,100.0,0.84
synthetic_demo,demo-00438,Intel Core i9-14900K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,excellent,ASUS,3.8,2046.81,2007.25,100.0,80.0,0.9
synthetic_demo,demo-00439,Intel Core i9-14900K,NVIDIA GeForce RTX 4060,16,DDR5,2048,NVMe SSD,good,ASUS,3.4,1395.81,1204.28,100.0,54.0,0.84
synthetic_demo,demo-00440,AMD Ryzen 9 7950X3D,Intel Arc A750,32,DDR5,1024,NVMe SSD,new,ASUS,1.5,1697.12,1635.34,100.0,43.0,1.0
